,ID,commenterID,articleID,comment,likes,commentID,replyID,date,text,word_count,question_mark,exclamation_mark,start_digit,start_question,longest_word_len,avg_word_len,ratio_stopwords
217,5546,3344,270,"['notmyireland', 'apologies', 'ye', 'are', 'both', 'right', 'i', 'wasn', '’', 't', 'able', 'undo', 'the', 'comment', 'external', 'causes', 'of', 'injury', 'and', 'poisoning', 'are', '295', '“', 'deaths', 'assigned', 'an', 'ucod', 'of', 'external', 'causes', 'of', 'injury', 'and', 'poisoning', 'including', 'deaths', 'from', 'road', 'traffic', 'accidents', 'and', 'deaths', 'from', 'intentional', 'selfharm', 'are', 'likely', 'to', 'be', 'underrepresented', 'in', 'this', 'analysis', 'as', 'such', 'deaths', 'are', 'very', 'frequently', 'reported', 'to', 'the', 'coroner', '’', 's', 'office', 'for', 'further', 'investigation', 'this', 'can', 'then', 'result', 'in', 'such', 'deaths', 'being', 'registered', 'late', 'more', 'than', 'three', 'months', 'after', 'the', 'date', 'of', 'occurrence', 'and', 'therefore', 'have', 'not', 'yet', 'been', 'reported', 'to', 'the', 'cso', '”', 'so', 'most', 'are', 'not', 'probably', 'added', 'to', 'the', 'statistics', 'yet', 'it', 'won', '’', 't', 'be', 'known', 'until', 'next', 'year']",4,9277994,9277819,1hour ago,"['notmyireland', 'apology', 'ye', 'right', 'able', 'undo', 'comment', 'external', 'cause', 'injury', 'poisoning', '295', 'deaths', 'assign', 'ucod', 'external', 'cause', 'injury', 'poison', 'include', 'death', 'road', 'traffic', 'accident', 'death', 'intentional', 'likely', 'underrepresented', 'analysis', 'death', 'frequently', 'report', 'coroner', 'office', 'investigation', 'result', 'death', 'register', 'late', 'three', 'month', 'date', 'occurrence', 'therefore', 'yet', 'report', 'probably', 'add', 'statistic', 'yet', 'win', 'know', 'next', 'year']",110,0,0,0,0,16,118.0,0.4915
218,5547,3345,270,"['great', 'gael', 'of', 'eire', 'yeah', 'its', 'a', 'simple', 'mistake', 'to', 'make', 'when', 'you', 'first', 'look', 'at', 'it', 'and', 'yeah', 'definitely', 'an', 'inquest', 'after', 'suicide', 'can', 'be', 'many', 'months', 'more', 'than', 'three', 'months', 'too', 'with', 'many', '612', 'months', 'later', 'or', 'even', 'more']",2,9278027,9277819,58mins ago,"['great', 'gael', 'eire', 'yeah', 'simple', 'mistake', 'make', 'first', 'look', 'yeah', 'definitely', 'inquest', 'suicide', 'many', 'month', 'three', 'month', 'many', 'month', 'later', 'even']",41,0,0,0,0,10,41.0,0.4634
219,5548,3344,270,"['notmyireland', 'i', 'suppose', 'the', 'truth', 'is', 'no', 'one', 'will', 'really', 'know', 'the', 'damage', 'done', 'personally', 'mentally', 'economically', 'for', 'a', 'year', 'or', 'two', 'when', 'we', 'will', 'see', 'the', 'result', 'of', 'total', 'amounts', 'of', 'self', 'harm', 'and', 'cancer', 'diagnosis', 'will', 'play', 'out']",1,9278110,9277819,8mins ago,"['notmyireland', 'suppose', 'truth', 'one', 'really', 'know', 'damage', 'personally', 'mentally', 'economically', 'year', 'two', 'see', 'result', 'total', 'amount', 'self', 'harm', 'cancer', 'diagnosis', 'play']",40,0,0,0,0,12,40.0,0.45
220,5549,3354,270,"['how', 'many', 'people', 'died', 'from', 'flu', 'last', 'year', 'in', 'comparison', 'to', 'this', 'year']",43,9277739,9277739,2hours ago,"['many', 'people', 'die', 'flu', 'last', 'year', 'comparison', 'year']",13,1,0,0,1,10,13.0,0.3846
221,5550,3343,270,"['paul', 'starrs', 'google', 'it']",8,9277752,9277739,2hours ago,"['paul', 'starr', 'google']",4,1,0,0,0,6,4.0,0.25
222,5551,3355,270,"['paul', 'starrs', '“', 'how', 'many', 'people', 'died', 'from', 'flu', 'last', 'year', 'in', 'comparison', 'to', 'this', 'year', '”', '97', 'people', 'died', 'from', 'flu', 'during', 'the', '32', 'week', 'long', '20182019', 'flu', 'season', 'and', '110', 'flu', 'related', 'deaths', 'were', 'reported', 'in', 'the', 'most', 'recent', '20192020', 'flu', 'season', 'that', 'began', 'on', 'oct', '1', '2019', 'however', 'since', 'april', 'flu', 'has', 'almost', 'disappeared', 'eg', 'of', '375', 'people', 'tested', 'in', 'the', 'last', '4', 'weeks', 'no', 'one', 'tested', 'positive', 'for', 'flu', 'viruses', 'and', 'no', 'one', 'was', 'admitted', 'to', 'hospital', 'with', 'flu', 'in', 'the', 'last', '4', 'weeks', 'this', 'is', 'due', 'to', 'the', 'lockdown', 'flu', 'is', 'less', 'contagious', 'than', 'sarscov2', 'as', 'many', 'people', 'have', 'preexisting', 'immunity', 'to', 'flu', 'and', 'there', '’', 's', 'a', 'vaccine', 'flu', 'is', 'a', 'lot', 'easier', 'to', 'suppress', 'globally', 'flu', 'is', 'way', 'down', 'it', 'decreased', 'by', 'about', '98', 'in', 'the', 'us', '“', 'data', 'from', 'clinical', 'laboratories', 'in', 'the', 'united', 'states', 'indicated', 'a', '61', 'decrease', 'in', 'the', 'number', 'of', 'specimens', 'submitted', 'from', 'a', 'median', 'of', '49696', 'per', 'week', 'during', 'september', '29', '2019–february', '29', '2020', 'to', '19537', 'during', 'march', '1–may', '16', '2020', 'and', 'a', '98', 'decrease', 'in', 'influenza', 'activity', 'as', 'measured', 'by', 'percentage', 'of', 'submitted', 'specimens', 'testing', 'positive', 'from', 'a', 'median', 'of', '1934', 'to', '033', '”', 'links', 'httpswwwhpscieazrespiratoryinfluenzaseasonalinfluenzasurveillanceinfluenzasurveillancereportspreviousinfluenzaseasonssurveillancereports20192020season', 'olsen', 'sj', '2020', 'decreased', 'influenza', 'activity', 'during', 'the', 'covid19', 'pandemic', '—', 'united', 'states', 'australia', 'chile', 'and', 'south', 'africa', '2020', 'mmwr', 'morbidity', 'and', 'mortality', 'weekly', 'report', '69', 'httpsdoiorg1015585mmwrmm6937a6']",4,9278020,9277739,1hour ago,"['paul', 'starrs', 'many', 'people', 'die', 'flu', 'last', 'year', 'comparison', 'year', '97', 'people', 'die', 'flu', '32', 'week', 'long', 'flu', 'season', '110', 'flu', 'relate', 'death', 'report', 'recent', 'flu', 'season', 'begin', 'oct', '1', '2019', 'however', 'since', 'april', 'flu', 'almost', 'disappear', '375', 'people', 'test', 'last', '4', 'week', 'one', 'test', 'positive', 'flu', 'virus', 'one', 'admit', 'hospital', 'flu', 'last', '4', 'week', 'due', 'lockdown', 'flu', 'less', 'contagious', 'many', 'people', 'immunity', 'flu', 'vaccine', 'flu', 'lot', 'easy', 'suppress', 'globally', 'flu', 'way', 'decreased', '98', 'us', 'data', 'clinical', 'laboratory', 'united', 'states', 'indicate', '61', 'decrease', 'number', 'specimen', 'submit', 'median', 'per', 'week', 'september', '29', '29', '2020', 'march', '16', '2020', '98', 'decrease', 'influenza', 'activity', 'measure', 'percentage', 'submit', 'specimen', 'test', 'positive', 'median', 'links', 'http', 'olsen', '2020', 'decreased', 'influenza', 'activity', 'pandemic', 'united', 'states', 'australia', 'chile', 'south', 'africa', '2020', 'mmwr', 'morbidity', 'mortality', 'weekly', 'report', '69', 'http']",220,1,0,0,0,150,226.0,0.3451
223,5552,3344,270,"['age', 'of', 'people', 'cso', 'say', 'died', 'from', 'covid', 'under', '25', '0', '2549', '15', '5064', '76', '6579', '379', '80', '992', 'total1462', 'the', 'crazy', 'thing', 'is', 'that', 'cancer', 'killed', '7269', 'yet', 'we', 'are', 'running', 'at', 'massively', 'reduced', 'services', 'and', 'detection', 'rates', 'are', 'way', 'below', 'other', 'years', 'meaning', 'it', 'will', 'be', 'identified', 'later', 'and', 'almost', 'certain', 'death', 'for', 'peopleour', 'cancer', 'deaths', 'are', 'far', 'going', 'to', 'out', 'number', 'the', 'amount', 'of', 'people', 'we', 'have', 'saved', 'from', 'covid']",58,9277840,9277840,2hours ago,"['age', 'people', 'cso', 'say', 'die', 'covid', '25', '15', '76', '379', '992', 'crazy', 'thing', 'cancer', 'kill', 'yet', 'run', 'massively', 'reduce', 'service', 'detection', 'rate', 'way', 'year', 'mean', 'identify', 'later', 'almost', 'certain', 'death', 'cancer', 'death', 'far', 'go', 'number', 'amount', 'people', 'save', 'covid']",75,0,0,0,0,10,73.0,0.3562
224,5553,3355,270,"['great', 'gael', 'of', 'eire', 'but', 'you', 'can', '’', 't', 'catch', 'cancer', 'visiting', 'a', 'shop', 'and', 'cancer', 'was', 'not', 'doubling', 'in', 'frequency', 'every', 'couple', 'of', 'weeks', 'until', 'we', 'did', 'something', 'to', 'slow', 'the', 'epidemic', 'also', 'look', 'at', 'countries', 'with', 'out', 'of', 'control', 'epidemics', '30', 'of', 'people', 'who', 'died', 'of', 'covid19', 'in', 'peru', 'were', 'younger', 'than', '60', 'including', '78', 'children', 'under', '9', 'that', '’', 's', 'because', 'their', 'hospitals', 'collapsed', 'under', 'a', 'tsunami', 'of', 'covid19', 'so', 'younger', 'patients', 'died', 'for', 'want', 'of', 'medical', 'care', 'here', '’', 's', 'people', 'cuing', 'for', 'oxygen', 'cylinders', 'for', 'their', 'sick', 'relatives', 'httpsyoutuber8tydiarli4', 'what', 'we', 'saw', 'instead', 'was', 'a', 'lockdown', 'that', 'preserved', 'our', 'hospitals', 'so', 'those', 'who', 'died', 'tended', 'to', 'be', 'too', 'sickest', 'and', 'most', 'elderly', 'people', 'unfortunately', 'too', 'ill', 'to', 'save', 'httpsenwikipediaorgwikicovid19pandemicinperudemographics']",7,9278086,9277840,35mins ago,"['great', 'gael', 'eire', 'catch', 'cancer', 'visit', 'shop', 'cancer', 'double', 'frequency', 'every', 'couple', 'week', 'something', 'slow', 'epidemic', 'also', 'look', 'country', 'control', 'epidemic', '30', 'people', 'die', 'peru', 'young', '60', 'include', '78', 'child', '9', 'hospital', 'collapse', 'tsunami', 'young', 'patient', 'die', 'want', 'medical', 'care', 'people', 'cue', 'oxygen', 'cylinder', 'sick', 'relative', 'https', 'saw', 'instead', 'lockdown', 'preserve', 'hospital', 'die', 'tend', 'sick', 'elderly', 'people', 'unfortunately', 'ill', 'save', 'http', 'demographics']",118,0,0,0,0,56,124.0,0.4677
225,5554,3356,270,['bs'],23,9277727,9277727,3hours ago,['bs'],1,0,0,0,0,2,1.0,0.0
226,5555,3343,270,"['ray', 'jakans', 'its', 'not']",17,9277747,9277727,2hours ago,"['ray', 'jakans']",4,0,0,0,0,6,4.0,0.5
227,5556,3357,270,"['that', 'is', 'one', 'of', 'my', 'main', 'issues', 'labelling', 'this', 'virus', 'as', 'a', 'killer', 'in', 'all', 'the', 'tests', 'results', 'which', 'have', 'only', 'produced', 'an', 'average', 'of', 'six', 'percent', 'of', 'those', 'tested', 'positive', 'and', 'who', 'went', 'with', 'symptoms', 'which', 'could', 'be', 'related', 'to', 'this', 'what', 'did', 'the', 'others', 'have', 'the', 'flu', 'common', 'cold', 'allergies', 'each', 'of', 'these', 'viruses', 'can', 'effect', 'certain', 'people', 'in', 'different', 'ways', 'the', 'same', 'as', 'allergies', 'many', 'have', 'died', 'because', 'they', 'were', 'allergic', 'to', 'certain', 'products', 'we', 'have', 'all', 'these', 'warnings', 'on', 'products', 'now', 'for', 'that', 'safety', 'purpose', 'we', 'could', 'do', 'similar', 'with', 'this', 'virus', 'what', 'happens', 'when', 'another', 'one', 'pops', 'up', 'the', 'same', 'quaritine', 'again', 'and', 'again', 'we', 'might', 'never', 'get', 'out', 'of', 'this', 'cycle']",16,9277871,9277871,2hours ago,"['one', 'main', 'issue', 'label', 'virus', 'killer', 'test', 'result', 'produce', 'average', 'six', 'percent', 'test', 'positive', 'go', 'symptom', 'could', 'relate', 'others', 'flu', 'common', 'cold', 'allergy', 'virus', 'effect', 'certain', 'people', 'different', 'way', 'allergy', 'many', 'die', 'allergic', 'certain', 'product', 'warning', 'product', 'safety', 'purpose', 'could', 'similar', 'virus', 'happen', 'another', 'one', 'pop', 'quaritine', 'might', 'never', 'get', 'cycle']",117,0,0,0,0,9,117.0,0.5641
228,5557,3341,270,"['peter', 'dunwoody', 'why', 'do', 'you', 'say', 'we', 'might', 'never', 'get', 'out', 'of', 'this', 'cycle', 'when', 'we', 'expect', 'to', 'have', 'vaccines', 'fully', 'rolled', 'out', 'next', 'year', 'can', 'people', 'please', 'stop', 'with', 'the', '“', 'we', 'can', '’', 't', 'go', 'on', 'like', 'this', 'indefinitely', '”', 'argument', 'now', 'that', 'we', 'know', 'we', 'won', '’', 't', 'have', 'to', 'please']",8,9277883,9277871,2hours ago,"['peter', 'dunwoody', 'say', 'might', 'never', 'get', 'cycle', 'expect', 'vaccine', 'fully', 'roll', 'next', 'year', 'people', 'please', 'stop', 'go', 'like', 'indefinitely', 'argument', 'know', 'win', 'please']",48,1,0,0,0,12,54.0,0.5185
229,5558,3358,270,"['just', 'leaving', 'a', 'comment', 'implying', 'very', 'vaguely', 'that', 'we', 'are', 'very', 'slightly', 'overreacting', 'to', 'covid19', 'in', 'the', 'knowledge', 'that', 'justice4joe', 'will', 'leave', 'an', 'aggressive', 'and', 'bizarre', 'reply']",15,9277944,9277944,1hour ago,"['leave', 'comment', 'imply', 'vaguely', 'slightly', 'knowledge', 'justice4joe', 'leave', 'aggressive', 'bizarre', 'reply']",27,0,0,0,0,12,27.0,0.5185
230,5559,3359,270,"['this', 'works', 'out', 'to', 'less', 'that', '5', 'deaths', 'a', 'day', 'in', 'a', 'country', 'of', 'nearly', '5', 'million', 'people', 'and', 'that', 'is', 'if', 'these', 'figures', 'are', 'to', 'be', 'trusted', 'as', 'not', 'being', 'overstated', 'deadly', 'pandemic', 'indeed', 'if', 'only', '65', 'of', 'the', 'health', 'service', 'was', 'focused', 'on', 'covid', '19', 'there', 'would', 'have', 'been', 'far', 'fewer', 'deaths', 'from', 'heart', 'attacks', 'strokes', 'etc', 'if', 'there', 'hadn', '’', 't', 'been', 'a', 'complete', 'reorientation', 'of', 'the', 'health', 'service', 'towards', 'covid', 'that', '’', 's', 'not', 'to', 'mention', 'the', 'number', 'of', 'late', 'cancer', 'diagnosis', 'and', 'diagnosis', 'of', 'other', 'diseases']",10,9277996,9277996,1hour ago,"['work', 'less', '5', 'death', 'day', 'country', 'nearly', '5', 'million', 'people', 'figure', 'trust', 'overstate', 'deadly', 'pandemic', 'indeed', 'health', 'service', 'focus', 'covid', '19', 'would', 'far', 'death', 'heart', 'attack', 'stroke', 'etc', 'complete', 'reorientation', 'health', 'service', 'towards', 'covid', 'mention', 'number', 'late', 'cancer', 'diagnosis', 'diagnosis', 'disease']",87,0,1,0,0,13,91.0,0.5055
231,5560,3277,270,"['is', 'that', 'the', 'wrong', 'end', 'of', 'the', 'stick', 'i', 'thought', 'it', 'was', '‘', 'underlying', '’', 'causes', 'that', 'killed', 'people', 'infected', 'with', 'covid']",11,9277816,9277816,2hours ago,"['wrong', 'end', 'stick', 'think', 'underlie', 'cause', 'kill', 'people', 'infect', 'covid']",20,1,0,0,0,10,22.0,0.4545
232,5561,3360,270,"['i', 'wonder', 'how', 'many', 'unborn', 'have', 'died', 'during', 'this', 'period', 'i', 'guess', 'that', 'if', 'they', 'were', 'regarded', 'as', 'persons', 'they', 'would', 'be', 'at', 'top', 'of', 'the', 'list']",13,9277952,9277952,1hour ago,"['wonder', 'many', 'unborn', 'die', 'period', 'guess', 'regard', 'person', 'would', 'top', 'list']",27,0,0,0,0,8,27.0,0.5926
233,5562,3361,270,"['let', 'us', 'not', 'forget', 'the', '6666', 'abortions', 'carried', 'out', 'in', 'ireland', 'in', '2019', 'abortion', 'if', 'it', 'were', 'included', 'would', 'be', 'the', 'second', 'biggest', 'cause', 'of', 'death', 'of', 'humans', 'in', 'the', 'republic', 'of', 'ireland', 'human', 'embryos', 'and', 'foetuses', 'are', 'individual', 'human', 'organisms', 'with', 'their', 'own', 'unique', 'dna', 'although', 'they', 'are', 'incapable', 'of', 'independent', 'living', 'they', 'are', 'essentially', 'human', 'by', 'nature', 'a', 'scientific', 'fact', 'that', 'can', '’', 't', 'be', 'denied', 'they', 'don', '’', 't', 'have', 'the', 'right', 'to', 'life', 'though', 'abortion', 'kills', 'these', 'individual', 'vulnerable', 'humans', 'a', 'scientific', 'fact', 'not', 'often', 'acknowledged']",8,9278067,9278067,45mins ago,"['let', 'u', 'forget', 'abortion', 'carry', 'ireland', '2019', 'abortion', 'include', 'would', 'second', 'big', 'cause', 'death', 'human', 'republic', 'ireland', 'human', 'embryo', 'foetus', 'individual', 'human', 'organism', 'unique', 'dna', 'although', 'incapable', 'independent', 'living', 'essentially', 'human', 'nature', 'scientific', 'fact', 'deny', 'right', 'life', 'though', 'abortion', 'kill', 'individual', 'vulnerable', 'human', 'scientific', 'fact', 'often', 'acknowledge']",86,0,0,0,0,12,90.0,0.4444
234,5563,3362,270,"['dónal', 'mac', 'cormaic', 'no', 'they', 'are', 'not']",3,9278083,9278067,38mins ago,"['dónal', 'mac', 'cormaic']",7,0,0,0,0,7,7.0,0.5714
235,5564,3363,270,"['dónal', 'mac', 'cormaic', 'here', 'is', 'a', 'fact', 'for', 'you', 'you', 'don', '’', 't', 'care', 'about', 'the', 'human', 'embryos', 'that', 'are', 'lost', 'due', 'to', 'miscarriage', 'shame', 'on', 'you']",2,9278103,9278067,16mins ago,"['dónal', 'mac', 'cormaic', 'fact', 'care', 'human', 'embryo', 'lose', 'due', 'miscarriage', 'shame']",26,0,1,0,0,11,27.0,0.5556
236,5565,3364,271,"['my', 'daughter', 'was', 'on', 'it', 'for', 'years', 'she', 'also', 'has', 'special', 'needs', 'i', 'couldn', '’', 't', 'understand', 'why', 'she', 'would', 'need', 'to', 'come', 'off', 'it', 'in', 'my', 'head', 'she', 'will', 'never', 'carry', 'a', 'child', 'but', 'i', 'was', 'told', 'by', 'a', 'doctor', '…', 'this', 'shock', 'me', 'to', 'my', 'core', 'she', 'would', 'be', 'a', 'vulnerable', 'adult', 'horrible', 'thing', 'to', 'hear', 'it', 'took', 'a', 'lot', 'of', 'hard', 'times', 'and', 'adjustments', 'to', 'find', 'a', 'new', 'drug', 'that', 'controlled', 'her', 'seizures', 'as', 'well', 'as', 'epilim', 'but', 'finally', 'we', 'did']",85,9277591,9277591,4hours ago,"['daughter', 'year', 'also', 'special', 'need', 'understand', 'would', 'need', 'come', 'head', 'never', 'carry', 'child', 'tell', 'doctor', 'shock', 'core', 'would', 'vulnerable', 'adult', 'horrible', 'thing', 'hear', 'take', 'lot', 'hard', 'time', 'adjustment', 'find', 'new', 'drug', 'control', 'seizures', 'well', 'epilim', 'finally']",82,0,0,0,0,11,84.0,0.5476
237,5566,3365,271,"['jeanette', 'dunne', 'fantastic', 'to', 'hear', 'you', 'found', 'a', 'drug', 'that', 'will', 'control', 'her', 'seizures', 'other', 'than', 'epilim', 'my', 'husband', 'has', 'been', 'on', 'it', 'for', 'many', 'years', 'but', 'unfortunately', 'has', 'had', 'to', 'add', 'more', 'meds', 'into', 'the', 'mix', 'to', 'keep', 'him', 'from', 'having', 'seizures', 'fantastic', 'drug', 'but', 'many', 'many', 'side', 'effects']",23,9277709,9277591,3hours ago,"['jeanette', 'dunne', 'fantastic', 'hear', 'find', 'drug', 'control', 'seizure', 'epilim', 'husband', 'many', 'year', 'unfortunately', 'add', 'med', 'mix', 'keep', 'seizure', 'fantastic', 'drug', 'many', 'many', 'side', 'effect']",50,0,0,0,0,13,50.0,0.52
238,5567,3364,271,"['helen', 'o', '’', 'neill', 'i', 'can', 'imagine', 'how', 'rough', 'that', 'is', 'i', 'can', 'always', 'speak', 'positively', 'about', 'having', 'a', 'child', 'with', 'special', 'needs', 'but', 'find', 'it', 'very', 'difficult', 'to', 'find', 'a', 'positive', 'spin', 'on', 'dealing', 'with', 'seizures', 'i', 'hope', 'ye', 'find', 'something', 'that', 'helps']",8,9278024,9277591,1hour ago,"['helen', 'neill', 'imagine', 'rough', 'always', 'speak', 'positively', 'child', 'special', 'need', 'find', 'difficult', 'find', 'positive', 'spin', 'deal', 'seizure', 'hope', 'ye', 'find', 'something', 'help']",42,0,0,0,0,10,44.0,0.4773
239,5568,3366,271,"['and', 'they', 'want', 'people', 'to', 'take', 'an', 'untested', 'vaccine']",63,9277737,9277737,2hours ago,"['want', 'people', 'take', 'untested', 'vaccine']",9,0,0,0,0,8,9.0,0.4444
240,5569,3343,271,"['james', 'it', 'is', 'tested', 'why', 'do', 'you', 'say', 'it', 'isn', '’', 't', 'the', 'first', 'vaccine', 'safety', 'trials', 'in', 'humans', 'started', 'in', 'march', 'and', 'now', '13', 'have', 'reached', 'the', 'final', 'stages', 'of', 'testing', 'phase', '3', 'efficacy', 'trials', 'scientists', 'give', 'the', 'vaccine', 'to', 'thousands', 'of', 'people', 'and', 'wait', 'to', 'see', 'how', 'many', 'become', 'infected', 'compared', 'with', 'volunteers', 'who', 'received', 'a', 'placebo', 'these', 'trials', 'can', 'determine', 'if', 'the', 'vaccine', 'protects', 'against', 'the', 'coronavirus']",47,9277761,9277737,2hours ago,"['james', 'test', 'say', 'first', 'vaccine', 'safety', 'trial', 'human', 'start', 'march', '13', 'reach', 'final', 'stage', 'test', 'phase', '3', 'efficacy', 'trials', 'scientists', 'give', 'vaccine', 'thousand', 'people', 'wait', 'see', 'many', 'become', 'infected', 'compare', 'volunteer', 'receive', 'placebo', 'trial', 'determine', 'vaccine', 'protect', 'coronavirus']",68,1,1,0,0,11,70.0,0.4429
241,5570,3326,271,"['and', 'yet', 'people', 'legally', 'entitled', 'to', 'medicinal', 'cannabis', 'can', '’', 't', 'access', 'cannabis', 'for', 'an', 'awful', 'lot', 'of', 'people', 'cannabis', 'is', 'the', 'most', 'effective', 'drug', 'plus', 'it', 'doesn', '’', 't', 'have', 'negative', 'consequences', 'from', 'taking', 'lime', 'many', 'pharmaceutical', 'medications', 'crazy', 'yet', 'everyone', 'is', 'obsessed', 'with', 'the', 'pubs', 'being', 'closed…']",41,9277707,9277707,3hours ago,"['yet', 'people', 'legally', 'entitle', 'medicinal', 'cannabis', 'access', 'cannabis', 'awful', 'lot', 'people', 'cannabis', 'effective', 'drug', 'plus', 'negative', 'consequence', 'take', 'lime', 'many', 'pharmaceutical', 'medication', 'crazy', 'yet', 'everyone', 'obsess', 'pub', 'close']",45,0,1,0,0,14,49.0,0.3878
